LeftFrameNumber LeftFrameNumberRaw LeftSeconds LeftPupilX LeftPupilY LeftPupilWidth LeftPupilHeight LeftPupilAngle LeftIrisRadius LeftTorsion LeftUpperEyelid LeftLowerEyelid LeftDataQuality LeftCR1X LeftCR1Y LeftCR2X LeftCR2Y LeftCR3X LeftCR3Y LeftCR4X LeftCR4Y LeftCR5X LeftCR5Y RightFrameNumber RightFrameNumberRaw RightSeconds RightPupilX RightPupilY RightPupilWidth RightPupilHeight RightPupilAngle RightIrisRadius RightTorsion RightUpperEyelid RightLowerEyelid RightDataQuality RightCR1X RightCR1Y RightCR2X RightCR2Y RightCR3X RightCR3Y RightCR4X RightCR4Y RightCR5X RightCR5Y AccelerometerX AccelerometerY AccelerometerZ GyroX GyroY GyroZ MagnetometerX MagnetometerY MagnetometerZ Int0 Int1 Int2 Int3 Int4 Int5 Int6 Int7 Double0 Double1 Double2 Double3 Double4 Double5 Double6 Double7 DebugTimeGrabbedLeft DebugTimeGrabbedRight DebugTimeProcessed
111860 3134 31.6566 230.2815 120.3885 52.6114 65.3704 -86.4643 80.0000 NaN 0.0000 0.0000 0.0000 201.5904 118.4819 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 111860 3134 31.6566 280.2578 100.9632 60.4887 72.1492 -84.9166 80.0000 NaN 0.0000 0.0000 0.0000 230.2818 100.8273 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1770.0526 1770.3042 1770.3083
111861 3135 31.6667 231.5282 120.3983 51.9607 65.3388 -87.0429 80.0000 NaN 0.0000 0.0000 0.0000 202.1446 118.5542 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 111861 3135 31.6667 281.4380 101.4018 60.1233 71.8609 -84.7810 80.0000 NaN 0.0000 0.0000 0.0000 230.4865 100.9640 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1770.0686 1770.3190 1770.3241
111862 3136 31.6768 232.6275 120.4099 51.4939 65.2621 -87.1074 80.0000 NaN 0.0000 0.0000 0.0000 202.5357 118.5595 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 111862 3136 31.6768 282.5861 101.7111 59.7252 72.0075 -84.2709 80.0000 NaN 0.0000 0.0000 0.0000 230.6035 101.1897 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1770.0836 1770.3350 1770.3380
111863 3137 31.6869 233.6989 120.2727 50.9263 65.2067 -87.2470 80.0000 NaN 0.0000 0.0000 0.0000 202.8965 118.4138 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 111863 3137 31.6869 283.8127 101.8718 59.1251 72.1545 -84.7153 80.0000 NaN 0.0000 0.0000 0.0000 230.3044 101.7565 196.6944 106.3056 189.5088 97.3860 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1770.0996 1770.3502 1770.3542
111864 3138 31.6970 234.7423 119.9675 50.4692 65.1120 -87.1818 80.0000 NaN 0.0000 0.0000 0.0000 203.1848 118.0435 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 111864 3138 31.6970 284.8299 102.0658 59.0268 72.0726 -84.5400 80.0000 NaN 0.0000 0.0000 0.0000 229.8205 101.6923 193.9924 101.7863 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1770.1157 1770.3655 1770.3711
111865 3139 31.7071 235.6253 119.5323 50.2226 65.0161 -87.4643 80.0000 NaN 0.0000 0.0000 0.0000 203.6196 117.6413 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 111865 3139 31.7071 285.8096 102.1190 58.4104 72.0965 -85.1370 80.0000 NaN 0.0000 0.0000 0.0000 229.7059 101.6891 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1770.1315 1770.3813 1770.3850
111866 3140 31.7172 236.4998 118.9846 49.6060 64.8000 -87.8953 80.0000 NaN 0.0000 0.0000 0.0000 203.9053 117.1684 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 111866 3140 31.7172 286.8358 102.0982 57.6837 72.1213 -85.1877 80.0000 NaN 0.0000 0.0000 0.0000 229.3333 101.4959 211.3000 85.1000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1770.1477 1770.3968 1770.4003
111867 3141 31.7273 237.2319 118.3288 49.3075 64.8602 -88.1245 80.0000 NaN 0.0000 0.0000 0.0000 203.8469 116.8265 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 111867 3141 31.7273 287.4738 101.9772 57.4028 72.0272 -85.2615 80.0000 NaN 0.0000 0.0000 0.0000 229.2857 101.6381 212.0000 86.8636 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1770.1633 1770.4127 1770.4152
111868 3142 31.7374 237.8463 117.5849 49.3644 65.2152 -88.6047 80.0000 NaN 0.0000 0.0000 0.0000 203.9032 116.2796 140.6087 146.6087 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 111868 3142 31.7374 288.2455 101.8695 57.0700 72.2015 -85.8310 80.0000 NaN 0.0000 0.0000 0.0000 229.2625 101.5125 213.2174 88.6087 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1770.1791 1770.4283 1770.4318
111869 3143 31.7475 238.6176 116.7964 48.3594 65.3805 -88.8985 80.0000 NaN 0.0000 0.0000 0.0000 203.7551 115.7959 141.2917 147.5000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 111869 3143 31.7475 288.7015 101.6593 56.8036 71.9901 -86.0436 80.0000 NaN 0.0000 0.0000 0.0000 228.2105 101.4912 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1770.1948 1770.4438 1770.4492
111870 3144 31.7576 238.9683 115.8978 47.8960 65.2200 -89.3911 80.0000 NaN 0.0000 0.0000 0.0000 203.7900 115.0900 142.5789 148.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 111870 3144 31.7576 289.0429 101.5276 56.2700 71.6924 -86.3358 80.0000 NaN 0.0000 0.0000 0.0000 228.1250 101.7344 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1770.2104 1770.4587 1770.4620
111871 3145 31.7677 238.9284 114.8320 48.1772 64.8743 -89.8271 80.0000 NaN 0.0000 0.0000 0.0000 203.5253 114.3434 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 111871 3145 31.7677 289.2445 101.1030 55.8819 71.5365 -86.3351 80.0000 NaN 0.0000 0.0000 0.0000 227.9286 102.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1770.2259 1770.4739 1770.4786
111872 3146 31.7778 239.0646 113.6554 47.3049 64.9640 89.7377 80.0000 NaN 0.0000 0.0000 0.0000 203.2100 113.5600 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 111872 3146 31.7778 289.0764 100.7587 55.6570 71.6202 -87.0354 80.0000 NaN 0.0000 0.0000 0.0000 227.8592 101.9859 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1770.2417 1770.4901 1770.4937
111873 3147 31.7879 238.6477 112.5128 47.7551 64.5928 89.3688 80.0000 NaN 0.0000 0.0000 0.0000 202.8081 112.8586 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 111873 3147 31.7879 288.8560 100.3976 55.3810 71.3209 -87.6891 80.0000 NaN 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1770.2729 1770.5059 1770.5104
111874 3148 31.7980 238.2630 111.6420 47.7417 64.6493 88.9461 80.0000 NaN 0.0000 0.0000 0.0000 202.4343 112.2727 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 111874 3148 31.7980 288.3064 100.1430 55.2964 71.1565 -87.3848 80.0000 NaN 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1770.2880 1770.5218 1770.5397
111875 3149 31.8081 238.0526 110.6271 46.8783 64.7345 88.2542 80.0000 NaN 0.0000 0.0000 0.0000 201.9681 111.4149 153.3333 80.9524 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 111875 3149 31.8081 287.7646 99.8396 55.1051 71.0409 -88.0185 80.0000 NaN 0.0000 0.0000 0.0000 226.6024 102.2530 211.8750 120.6667 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1770.3042 1770.5379 1770.5417
111876 3150 31.8182 237.3064 109.8494 47.5626 64.5060 87.9121 80.0000 NaN 0.0000 0.0000 0.0000 201.6531 110.7857 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 111876 3150 31.8182 287.1488 99.7748 55.2149 71.0750 -88.2340 80.0000 NaN 0.0000 0.0000 0.0000 226.0896 102.0896 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1770.3190 1770.5539 1770.5605
111877 3151 31.8283 236.7734 108.9155 47.0998 64.6642 87.7231 80.0000 NaN 0.0000 0.0000 0.0000 201.2165 110.1753 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 111877 3151 31.8283 286.4744 99.3460 55.1675 70.8311 -88.7328 80.0000 NaN 0.0000 0.0000 0.0000 225.6000 102.0667 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1770.3349 1770.5699 1770.5869
111878 3152 31.8384 236.1172 107.8233 47.2174 64.5839 87.1984 80.0000 NaN 0.0000 0.0000 0.0000 200.4536 109.4639 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 111878 3152 31.8384 285.5710 98.9194 55.2608 70.5870 -89.0196 80.0000 NaN 0.0000 0.0000 0.0000 225.2698 102.1111 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1770.3502 1770.5851 1770.5888
111879 3153 31.8485 235.1674 106.7775 47.2584 64.4133 87.1097 80.0000 NaN 0.0000 0.0000 0.0000 200.1134 108.7010 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 111879 3153 31.8485 284.6461 98.5516 55.2440 70.4083 -89.2344 80.0000 NaN 0.0000 0.0000 0.0000 225.4937 101.6456 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1770.3654 1770.6005 1770.6062
111880 3154 31.8586 234.1977 105.7245 47.2893 64.5555 86.6102 80.0000 NaN 0.0000 0.0000 0.0000 199.6122 108.0102 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 111880 3154 31.8586 283.6103 98.1722 55.2470 69.9032 -89.5370 80.0000 NaN 0.0000 0.0000 0.0000 224.9905 101.5143 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1770.3813 1770.6164 1770.6189
111881 3155 31.8687 233.3373 104.6602 47.4081 64.4832 86.0875 80.0000 NaN 0.0000 0.0000 0.0000 198.9663 107.3708 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 111881 3155 31.8687 282.5602 97.8158 55.0016 69.9763 -89.6527 80.0000 NaN 0.0000 0.0000 0.0000 224.3200 101.7600 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1770.3970 1770.6324 1770.6368
111882 3156 31.8788 232.4362 103.8092 47.5000 64.4740 85.5921 80.0000 NaN 0.0000 0.0000 0.0000 198.5889 106.5667 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 111882 3156 31.8788 281.6817 97.6268 55.0314 69.6006 -89.8023 80.0000 NaN 0.0000 0.0000 0.0000 223.9185 101.7111 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1770.4126 1770.6477 1770.6519
111883 3157 31.8889 231.5770 102.8451 47.7054 64.3046 85.0425 80.0000 NaN 0.0000 0.0000 0.0000 198.0544 106.0217 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 111883 3157 31.8889 280.7249 97.3010 55.0456 69.6213 -89.8958 80.0000 NaN 0.0000 0.0000 0.0000 223.5735 101.5294 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1770.4283 1770.6638 1770.6658
111884 3158 31.8990 230.6852 102.1055 47.7646 64.3606 84.5896 80.0000 NaN 0.0000 0.0000 0.0000 197.5955 105.4494 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 111884 3158 31.8990 279.7382 97.0108 54.9377 69.4458 89.6600 80.0000 NaN 0.0000 0.0000 0.0000 223.6905 101.1429 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1770.4438 1770.6797 1770.6845
111885 3159 31.9091 229.7914 101.3252 47.8770 64.3490 84.3240 80.0000 NaN 0.0000 0.0000 0.0000 197.0111 104.9000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 111885 3159 31.9091 278.6418 96.7194 54.4214 68.2125 89.4164 80.0000 NaN 0.0000 0.0000 0.0000 223.8516 101.0234 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1770.4588 1770.6958 1770.6990
111886 3160 31.9192 229.0314 100.4201 47.5961 64.3218 83.7018 80.0000 NaN 0.0000 0.0000 0.0000 196.6517 104.4494 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 111886 3160 31.9192 277.6905 96.4408 54.6375 68.1093 89.0812 80.0000 NaN 0.0000 0.0000 0.0000 223.6612 100.8099 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1770.4739 1770.7113 1770.7158
111887 3161 31.9293 227.8742 99.7907 48.6644 64.0642 83.9262 80.0000 NaN 0.0000 0.0000 0.0000 196.0323 103.9247 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 111887 3161 31.9293 276.7634 96.0906 54.6247 67.9283 89.2438 80.0000 NaN 0.0000 0.0000 0.0000 223.6102 100.5170 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1770.4901 1770.7261 1770.7298
111888 3162 31.9394 227.1511 99.0174 48.7740 63.9589 83.4565 80.0000 NaN 0.0000 0.0000 0.0000 195.6860 103.3721 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 111888 3162 31.9394 275.9982 95.7421 54.5378 67.8301 88.6133 80.0000 NaN 0.0000 0.0000 0.0000 223.3000 100.2182 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1770.5059 1770.7422 1770.7453
111889 3163 31.9495 226.5303 98.3721 48.9711 63.8708 83.3043 80.0000 NaN 0.0000 0.0000 0.0000 195.2184 102.6897 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 111889 3163 31.9495 275.3058 95.3224 54.8038 67.6620 88.4819 80.0000 NaN 0.0000 0.0000 0.0000 223.3143 99.8381 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1770.5218 1770.7579 1770.7650
111890 3164 31.9596 226.0586 97.7434 49.0328 63.9417 82.7026 80.0000 NaN 0.0000 0.0000 0.0000 195.0000 102.5000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 111890 3164 31.9596 274.7184 95.0508 54.7754 67.5582 88.2114 80.0000 NaN 0.0000 0.0000 0.0000 223.3465 99.5743 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1770.5379 1770.7736 1770.7774
111891 3165 31.9697 225.5452 97.3535 49.0933 63.8658 82.7330 80.0000 NaN 0.0000 0.0000 0.0000 194.8605 102.2209 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 111891 3165 31.9697 274.0332 94.8414 54.9450 67.4892 88.1816 80.0000 NaN 0.0000 0.0000 0.0000 223.2600 99.5100 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1770.5539 1770.7887 1770.7924
111892 3166 31.9798 225.0863 97.0567 49.2641 63.7101 82.4961 80.0000 NaN 0.0000 0.0000 0.0000 194.6310 102.1667 141.8636 88.9091 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 111892 3166 31.9798 273.4332 94.7017 55.0472 67.3391 87.9680 80.0000 NaN 0.0000 0.0000 0.0000 223.0990 99.4654 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1770.5699 1770.8035 1770.8063
111893 3167 31.9899 224.6949 96.9490 49.4342 63.7395 82.1220 80.0000 NaN 0.0000 0.0000 0.0000 194.5244 102.1219 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 111893 3167 31.9899 272.9634 94.6411 55.0404 67.2300 88.2531 80.0000 NaN 0.0000 0.0000 0.0000 222.8300 99.2200 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1770.5851 1770.8196 1770.8396
111894 3168 32.0000 224.4059 96.8044 49.4164 63.7680 82.2402 80.0000 NaN 0.0000 0.0000 0.0000 194.4471 101.8471 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 111894 3168 32.0000 272.4888 94.5007 55.1188 67.1123 88.3557 80.0000 NaN 0.0000 0.0000 0.0000 222.7879 99.1818 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1770.6005 1770.8357 1770.8420
111895 3169 32.0101 224.0620 96.6747 49.6589 63.7332 82.6350 80.0000 NaN 0.0000 0.0000 0.0000 194.4118 101.7412 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 111895 3169 32.0101 272.0437 94.4624 55.1803 67.0272 88.4783 80.0000 NaN 0.0000 0.0000 0.0000 222.7071 99.1212 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1770.6164 1770.8516 1770.8546
111896 3170 32.0202 223.8578 96.5961 49.5367 63.8496 82.0862 80.0000 NaN 0.0000 0.0000 0.0000 194.4118 101.7412 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 111896 3170 32.0202 271.6501 94.5044 55.2974 66.8722 88.4917 80.0000 NaN 0.0000 0.0000 0.0000 222.7071 99.1212 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1770.6324 1770.8665 1770.8704
111897 3171 32.0303 223.5713 96.5956 49.8171 63.7322 82.4182 80.0000 NaN 0.0000 0.0000 0.0000 194.4048 101.6786 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 111897 3171 32.0303 271.2778 94.5682 55.2124 66.9481 88.2359 80.0000 NaN 0.0000 0.0000 0.0000 222.5742 99.1386 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1770.6477 1770.8827 1770.8871
111898 3172 32.0404 223.3355 96.4690 49.9071 63.6006 81.8150 80.0000 NaN 0.0000 0.0000 0.0000 194.3494 101.6506 138.3505 113.8364 136.3208 135.9623 0.0000 0.0000 0.0000 0.0000 111898 3172 32.0404 270.8980 94.4721 55.1642 66.8231 88.2880 80.0000 NaN 0.0000 0.0000 0.0000 222.3922 98.9706 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1770.6636 1770.8976 1770.9025
